Bacterium,Pathway,Value
Clostridium botulinum H04402 065,map00670,4.46
Clostridium botulinum H04402 065,map00730,4.07
Clostridium botulinum H04402 065,map00740,0.46
Clostridium botulinum H04402 065,map00750,1.41
Clostridium botulinum H04402 065,map00760,4.66
Clostridium botulinum H04402 065,map00770,5.05
Clostridium botulinum H04402 065,map00780,0.36
Clostridium botulinum H04402 065,map00785,0.78
Clostridium botulinum H04402 065,map00790,4.28
Clostridium botulinum H04402 065,map00830,0.58
Clostridium botulinum H04402 065,map00860,17.16
Clostridium botulinum H04402 065,map00900,0.94
Clostridium botulinum H04402 065,map00903,1.31
Clostridium botulinum H04402 065,map00908,0.01
Clostridium botulinum H04402 065,map00930,0.59
Clostridium botulinum H04402 065,map00950,0.86
Clostridium botulinum H04402 065,map00960,2.45
Clostridium botulinum H04402 065,map00966,0.03
Clostridium botulinum H04402 065,map00980,0.58
Clostridium botulinum H04402 065,map00981,0.72
Clostridium botulinum H04402 065,map00982,1.4
Clostridium botulinum H04402 065,map00983,3.99
Clostridium botulinum H04402 065,map01040,0.68
Clostridium botulinum H04402 065,map01051,0.01
Clostridium botulinum H04402 065,map01055,0.59
Clostridium butyricum,map00010,6.59
Clostridium butyricum,map00020,1.02
Clostridium butyricum,map00030,4.87
Clostridium butyricum,map00040,9.18
Clostridium butyricum,map00051,5.78
Clostridium butyricum,map00052,10.09
Clostridium butyricum,map00053,3.8
Clostridium butyricum,map00061,0.25
Clostridium butyricum,map00062,1.28
Clostridium butyricum,map00071,2.65
Clostridium butyricum,map00130,0.84
Clostridium butyricum,map00220,5.34
Clostridium butyricum,map00230,16.62
Clostridium butyricum,map00240,11.55
Clostridium butyricum,map00250,5.83
Clostridium butyricum,map00254,0.06
Clostridium butyricum,map00260,6.01
Clostridium butyricum,map00261,0.86
Clostridium butyricum,map00270,7.61
Clostridium butyricum,map00280,3.62
Clostridium butyricum,map00281,0.59
Clostridium butyricum,map00290,4.45
Clostridium butyricum,map00300,3.22
Clostridium butyricum,map00310,4.57
Clostridium butyricum,map00311,1.69
Clostridium butyricum,map00330,9.66
Clostridium butyricum,map00332,1.1
Clostridium butyricum,map00340,6.62
Clostridium butyricum,map00350,1.99
Clostridium butyricum,map00360,4.08
Clostridium butyricum,map00362,1.92
Clostridium butyricum,map00363,0.68
Clostridium butyricum,map00380,2.29
Clostridium butyricum,map00400,2.85
Clostridium butyricum,map00401,0.76
Clostridium butyricum,map00405,0.26
Clostridium butyricum,map00410,6.26
Clostridium butyricum,map00430,1.18
Clostridium butyricum,map00440,3.74
Clostridium butyricum,map00450,3.72
Clostridium butyricum,map00460,0.94
Clostridium butyricum,map00480,3.12
Clostridium butyricum,map00500,21.16
Clostridium butyricum,map00511,1.68
Clostridium butyricum,map00520,17.51
Clostridium butyricum,map00521,2.59
Clostridium butyricum,map00523,2.5
Clostridium butyricum,map00524,0.08
Clostridium butyricum,map00525,1.17
Clostridium butyricum,map00531,0.79
Clostridium butyricum,map00541,8.85
Clostridium butyricum,map00550,0.82
Clostridium butyricum,map00561,7.33
Clostridium butyricum,map00562,0.01
Clostridium butyricum,map00564,3.5
Clostridium butyricum,map00572,0.58
Clostridium butyricum,map00590,0.8
Clostridium butyricum,map00592,1.17
Clostridium butyricum,map00600,2.5
Clostridium butyricum,map00603,0.82
Clostridium butyricum,map00604,0.79
Clostridium butyricum,map00620,10.29
Clostridium butyricum,map00621,0.61
Clostridium butyricum,map00622,0.61
Clostridium butyricum,map00625,2.14
Clostridium butyricum,map00626,0.58
Clostridium butyricum,map00627,2.28
Clostridium butyricum,map00630,1.83
Clostridium butyricum,map00633,0.01
Clostridium butyricum,map00640,6.68
Clostridium butyricum,map00643,0.8
Clostridium butyricum,map00650,8.34
Clostridium butyricum,map00660,1.86
Clostridium butyricum,map00670,4.05
Clostridium butyricum,map00730,6.66
Clostridium butyricum,map00740,0.46
Clostridium butyricum,map00750,2.21
Clostridium butyricum,map00760,3.86
Clostridium butyricum,map00770,5.88
Clostridium butyricum,map00780,0.74
Clostridium butyricum,map00790,7.14
Clostridium butyricum,map00791,0.51
Clostridium butyricum,map00830,0.58
Clostridium butyricum,map00860,17.07
Clostridium butyricum,map00900,0.94
Clostridium butyricum,map00903,1.31
Clostridium butyricum,map00906,2.88
Clostridium butyricum,map00908,0.01
Clostridium butyricum,map00930,0.59
Clostridium butyricum,map00950,0.86
Clostridium butyricum,map00960,0.59
Clostridium butyricum,map00966,0.03
Clostridium butyricum,map00980,0.58
Clostridium butyricum,map00981,0.72
Clostridium butyricum,map00982,1.4
Clostridium butyricum,map00983,5.07
Clostridium butyricum,map01040,0.68
Clostridium butyricum,map01051,0.01
Clostridium butyricum,map01055,0.59
Clostridium carboxidivorans,map00010,7.92
Clostridium carboxidivorans,map00020,5.78
Clostridium carboxidivorans,map00030,5.55
Clostridium carboxidivorans,map00040,13.8
Clostridium carboxidivorans,map00051,7.27
Clostridium carboxidivorans,map00052,3.01
Clostridium carboxidivorans,map00053,4.07
Clostridium carboxidivorans,map00061,1.05
Clostridium carboxidivorans,map00062,1.28
Clostridium carboxidivorans,map00071,2.73
Clostridium carboxidivorans,map00220,4.66
Clostridium carboxidivorans,map00230,19.09
Clostridium carboxidivorans,map00240,11.63
Clostridium carboxidivorans,map00250,5.91
Clostridium carboxidivorans,map00254,0.06
Clostridium carboxidivorans,map00260,9.86
Clostridium carboxidivorans,map00261,1.76
Clostridium carboxidivorans,map00270,12.09
Clostridium carboxidivorans,map00280,3.13
Clostridium carboxidivorans,map00281,1.59
Clostridium carboxidivorans,map00290,4.45
Clostridium carboxidivorans,map00300,2.04
Clostridium carboxidivorans,map00310,3.33
Clostridium carboxidivorans,map00311,1.59
Clostridium carboxidivorans,map00330,7.49
Clostridium carboxidivorans,map00332,1.1
Clostridium carboxidivorans,map00340,10.53
Clostridium carboxidivorans,map00350,2.95
Clostridium carboxidivorans,map00360,5.7
Clostridium carboxidivorans,map00361,0.72
Clostridium carboxidivorans,map00362,4.18
Clostridium carboxidivorans,map00363,0.68
Clostridium carboxidivorans,map00380,3.27
Clostridium carboxidivorans,map00400,3.75
Clostridium carboxidivorans,map00401,0.76
Clostridium carboxidivorans,map00405,0.26
Clostridium carboxidivorans,map00410,4.21
Clostridium carboxidivorans,map00430,0.78
Clostridium carboxidivorans,map00440,0.98
Clostridium carboxidivorans,map00450,4.96
Clostridium carboxidivorans,map00460,1.67
Clostridium carboxidivorans,map00480,2.49
Clostridium carboxidivorans,map00500,9.35
Clostridium carboxidivorans,map00510,0.96
Clostridium carboxidivorans,map00511,0.88
Clostridium carboxidivorans,map00520,10.11
Clostridium carboxidivorans,map00521,2.59
Clostridium carboxidivorans,map00523,2.5
Clostridium carboxidivorans,map00524,0.08
Clostridium carboxidivorans,map00525,1.17
Clostridium carboxidivorans,map00541,10.37
Clostridium carboxidivorans,map00550,1.47
Clostridium carboxidivorans,map00561,5.45
Clostridium carboxidivorans,map00562,0.77
Clostridium carboxidivorans,map00564,3.97
Clostridium carboxidivorans,map00565,0.76
Clostridium carboxidivorans,map00572,0.58
Clostridium carboxidivorans,map00590,0.8
Clostridium carboxidivorans,map00592,1.17
Clostridium carboxidivorans,map00620,12.74
Clostridium carboxidivorans,map00621,1.09
Clostridium carboxidivorans,map00622,2.91
Clostridium carboxidivorans,map00623,0.96
Clostridium carboxidivorans,map00625,1.3
Clostridium carboxidivorans,map00626,0.58
Clostridium carboxidivorans,map00627,3.23
Clostridium carboxidivorans,map00630,7.2
Clostridium carboxidivorans,map00633,1.52
Clostridium carboxidivorans,map00640,9.3
Clostridium carboxidivorans,map00643,1.76
Clostridium carboxidivorans,map00650,12.68
Clostridium carboxidivorans,map00660,4.68
Clostridium carboxidivorans,map00670,4.68
Clostridium carboxidivorans,map00730,5.0
Clostridium carboxidivorans,map00740,1.38
Clostridium carboxidivorans,map00750,2.52
Clostridium carboxidivorans,map00760,5.6
Clostridium carboxidivorans,map00770,4.51
Clostridium carboxidivorans,map00780,0.12
Clostridium carboxidivorans,map00785,1.7
Clostridium carboxidivorans,map00790,4.61
Clostridium carboxidivorans,map00830,0.58
Clostridium carboxidivorans,map00860,20.86
Clostridium carboxidivorans,map00900,1.43
Clostridium carboxidivorans,map00903,0.59
Clostridium carboxidivorans,map00908,0.01
Clostridium carboxidivorans,map00930,0.59
Clostridium carboxidivorans,map00950,0.86
Clostridium carboxidivorans,map00960,0.59
Clostridium carboxidivorans,map00966,0.03
Clostridium carboxidivorans,map00980,0.58
Clostridium carboxidivorans,map00982,1.4
Clostridium carboxidivorans,map00983,4.78
Clostridium carboxidivorans,map01040,0.68
Clostridium carboxidivorans,map01051,0.01
Clostridium carboxidivorans,map01055,1.49
Clostridium cellulosi,map00010,6.55
Clostridium cellulosi,map00020,2.82
Clostridium cellulosi,map00030,2.16
Clostridium cellulosi,map00040,10.29
Clostridium cellulosi,map00051,5.81
Clostridium cellulosi,map00052,5.03
Clostridium cellulosi,map00053,0.7
Clostridium cellulosi,map00061,1.05
Clostridium cellulosi,map00071,1.38
Clostridium cellulosi,map00130,0.97
Clostridium cellulosi,map00220,4.79
Clostridium cellulosi,map00230,10.26
Clostridium cellulosi,map00240,8.16
Clostridium cellulosi,map00250,3.43
Clostridium cellulosi,map00254,0.06
Clostridium cellulosi,map00260,2.51
Clostridium cellulosi,map00261,0.07
Clostridium cellulosi,map00270,4.9
Clostridium cellulosi,map00280,0.03
Clostridium cellulosi,map00290,3.93
Clostridium cellulosi,map00300,2.22
Clostridium cellulosi,map00310,1.36
Clostridium cellulosi,map00311,0.96
Clostridium cellulosi,map00330,4.93
Clostridium cellulosi,map00332,1.1
Clostridium cellulosi,map00340,5.08
Clostridium cellulosi,map00350,1.13
Clostridium cellulosi,map00360,2.72
Clostridium cellulosi,map00361,0.72
Clostridium cellulosi,map00362,0.61
Clostridium cellulosi,map00380,0.89
Clostridium cellulosi,map00400,2.81
Clostridium cellulosi,map00401,0.72
Clostridium cellulosi,map00405,0.26
Clostridium cellulosi,map00430,0.28
Clostridium cellulosi,map00440,0.9
Clostridium cellulosi,map00450,1.47
Clostridium cellulosi,map00460,0.88
Clostridium cellulosi,map00480,0.32
Clostridium cellulosi,map00500,8.12
Clostridium cellulosi,map00511,0.79
Clostridium cellulosi,map00515,0.95
Clostridium cellulosi,map00520,10.07
Clostridium cellulosi,map00521,2.59
Clostridium cellulosi,map00523,2.5
Clostridium cellulosi,map00524,0.08
Clostridium cellulosi,map00525,1.17
Clostridium cellulosi,map00531,0.79
Clostridium cellulosi,map00541,7.63
Clostridium cellulosi,map00550,1.87
Clostridium cellulosi,map00561,1.75
Clostridium cellulosi,map00562,0.89
Clostridium cellulosi,map00564,2.18
Clostridium cellulosi,map00572,1.58
Clostridium cellulosi,map00592,0.58
Clostridium cellulosi,map00600,0.79
Clostridium cellulosi,map00604,0.79
Clostridium cellulosi,map00620,7.05
Clostridium cellulosi,map00621,0.61
Clostridium cellulosi,map00622,0.61
Clostridium cellulosi,map00625,2.14
Clostridium cellulosi,map00626,0.58
Clostridium cellulosi,map00630,3.56
Clostridium cellulosi,map00633,0.01
Clostridium cellulosi,map00640,2.3
Clostridium cellulosi,map00650,2.39
Clostridium cellulosi,map00660,1.86
Clostridium cellulosi,map00670,2.92
Clostridium cellulosi,map00730,4.35
Clostridium cellulosi,map00740,0.05
Clostridium cellulosi,map00750,2.21
Clostridium cellulosi,map00760,2.51
Clostridium cellulosi,map00770,1.55
Clostridium cellulosi,map00780,0.12
Clostridium cellulosi,map00790,0.05
Clostridium cellulosi,map00830,0.58
Clostridium cellulosi,map00860,3.23
Clostridium cellulosi,map00900,0.78
Clostridium cellulosi,map00908,0.01
Clostridium cellulosi,map00940,0.82
Clostridium cellulosi,map00960,0.55
Clostridium cellulosi,map00966,0.03
Clostridium cellulosi,map00980,0.58
Clostridium cellulosi,map00982,0.58
Clostridium cellulosi,map00983,2.96
Clostridium cellulosi,map01051,0.01
Clostridium cellulosi,map01055,0.59
Clostridium cellulovorans,map00010,7.48
Clostridium cellulovorans,map00020,1.3
Clostridium cellulovorans,map00030,5.63
Clostridium cellulovorans,map00040,13.5
Clostridium cellulovorans,map00051,11.06
Clostridium cellulovorans,map00052,5.89
Clostridium cellulovorans,map00053,1.57
Clostridium cellulovorans,map00061,0.25
Clostridium cellulovorans,map00062,1.28
Clostridium cellulovorans,map00071,1.93
Clostridium cellulovorans,map00130,1.81
Clostridium cellulovorans,map00220,5.24
Clostridium cellulovorans,map00230,14.11
Clostridium cellulovorans,map00240,8.12
Clostridium cellulovorans,map00250,3.63
Clostridium cellulovorans,map00254,0.06
Clostridium cellulovorans,map00260,8.37
Clostridium cellulovorans,map00261,0.86
Clostridium cellulovorans,map00270,7.79
Clostridium cellulovorans,map00280,1.39
Clostridium cellulovorans,map00281,0.59
Clostridium cellulovorans,map00290,4.45
Clostridium cellulovorans,map00300,2.06
Clostridium cellulovorans,map00310,0.75
Clostridium cellulovorans,map00330,4.94
Clostridium cellulovorans,map00332,1.1
Clostridium cellulovorans,map00340,5.9
Clostridium cellulovorans,map00350,1.99
Clostridium cellulovorans,map00360,3.99
Clostridium cellulovorans,map00361,0.72
Clostridium cellulovorans,map00362,3.39
Clostridium cellulovorans,map00363,0.68
Clostridium cellulovorans,map00380,1.57
Clostridium cellulovorans,map00400,2.85
Clostridium cellulovorans,map00401,0.76
Clostridium cellulovorans,map00405,0.26
Clostridium cellulovorans,map00410,1.64
Clostridium cellulovorans,map00430,0.28
Clostridium cellulovorans,map00450,2.32
Clostridium cellulovorans,map00460,1.04
Clostridium cellulovorans,map00480,2.31
Clostridium cellulovorans,map00500,15.84
Clostridium cellulovorans,map00511,2.7
Clostridium cellulovorans,map00520,13.74
Clostridium cellulovorans,map00521,2.59
Clostridium cellulovorans,map00523,2.5
Clostridium cellulovorans,map00524,0.08
Clostridium cellulovorans,map00525,1.17
Clostridium cellulovorans,map00531,0.79
Clostridium cellulovorans,map00541,7.53
Clostridium cellulovorans,map00550,1.47
Clostridium cellulovorans,map00561,5.99
Clostridium cellulovorans,map00562,0.99
Clostridium cellulovorans,map00564,1.85
Clostridium cellulovorans,map00572,0.58
Clostridium cellulovorans,map00590,0.8
Clostridium cellulovorans,map00592,1.17
Clostridium cellulovorans,map00600,1.61
Clostridium cellulovorans,map00603,0.82
Clostridium cellulovorans,map00604,0.79
Clostridium cellulovorans,map00620,8.3
Clostridium cellulovorans,map00621,1.09
Clostridium cellulovorans,map00622,1.09
Clostridium cellulovorans,map00625,2.14
Clostridium cellulovorans,map00626,0.58
Clostridium cellulovorans,map00627,2.31
Clostridium cellulovorans,map00630,3.84
Clostridium cellulovorans,map00633,1.52
Clostridium cellulovorans,map00640,5.0
Clostridium cellulovorans,map00650,6.04
Clostridium cellulovorans,map00660,2.8
Clostridium cellulovorans,map00670,4.05
Clostridium cellulovorans,map00730,5.99
Clostridium cellulovorans,map00740,1.41
Clostridium cellulovorans,map00750,2.52
Clostridium cellulovorans,map00760,4.8
Clostridium cellulovorans,map00770,2.84
Clostridium cellulovorans,map00780,0.74
Clostridium cellulovorans,map00790,4.69
Clostridium cellulovorans,map00830,0.58
Clostridium cellulovorans,map00860,18.58
Clostridium cellulovorans,map00900,1.43
Clostridium cellulovorans,map00903,0.59
Clostridium cellulovorans,map00908,0.01
Clostridium cellulovorans,map00930,0.59
Clostridium cellulovorans,map00940,0.82
Clostridium cellulovorans,map00950,0.86
Clostridium cellulovorans,map00960,0.59
Clostridium cellulovorans,map00966,0.03
Clostridium cellulovorans,map00980,0.58
Clostridium cellulovorans,map00982,1.4
Clostridium cellulovorans,map00983,3.61
Clostridium cellulovorans,map01040,0.68
Clostridium cellulovorans,map01051,0.01
Clostridium cellulovorans,map01055,0.59
Clostridium cf. saccharolyticum K10,map00010,6.03
Clostridium cf. saccharolyticum K10,map00020,1.26
Clostridium cf. saccharolyticum K10,map00030,3.86
Clostridium cf. saccharolyticum K10,map00040,5.7
Clostridium cf. saccharolyticum K10,map00051,2.03
Clostridium cf. saccharolyticum K10,map00052,5.07
Clostridium cf. saccharolyticum K10,map00053,4.25
Clostridium cf. saccharolyticum K10,map00061,0.99
Clostridium cf. saccharolyticum K10,map00062,0.59
Clostridium cf. saccharolyticum K10,map00071,1.99
Clostridium cf. saccharolyticum K10,map00121,0.5
Clostridium cf. saccharolyticum K10,map00220,1.93
Clostridium cf. saccharolyticum K10,map00230,8.1
Clostridium cf. saccharolyticum K10,map00240,4.08
Clostridium cf. saccharolyticum K10,map00250,4.39
Clostridium cf. saccharolyticum K10,map00260,5.38
Clostridium cf. saccharolyticum K10,map00261,0.07
Clostridium cf. saccharolyticum K10,map00270,5.87
Clostridium cf. saccharolyticum K10,map00280,1.23
Clostridium cf. saccharolyticum K10,map00281,0.59
Clostridium cf. saccharolyticum K10,map00290,3.9
Clostridium cf. saccharolyticum K10,map00300,2.52
Clostridium cf. saccharolyticum K10,map00310,2.86
Clostridium cf. saccharolyticum K10,map00330,5.84
Clostridium cf. saccharolyticum K10,map00332,1.1
Clostridium cf. saccharolyticum K10,map00340,4.16
Clostridium cf. saccharolyticum K10,map00350,0.04
Clostridium cf. saccharolyticum K10,map00360,3.02
Clostridium cf. saccharolyticum K10,map00362,3.56
Clostridium cf. saccharolyticum K10,map00380,0.59
Clostridium cf. saccharolyticum K10,map00400,1.09
Clostridium cf. saccharolyticum K10,map00401,0.21
Clostridium cf. saccharolyticum K10,map00410,1.2
Clostridium cf. saccharolyticum K10,map00430,0.28
Clostridium cf. saccharolyticum K10,map00440,1.9
Clostridium cf. saccharolyticum K10,map00450,1.68
Clostridium cf. saccharolyticum K10,map00460,0.72
Clostridium cf. saccharolyticum K10,map00480,1.06
