Bacterium,Pathway,Value
Bifidobacterium breve UCC2003,map00620,3.1
Bifidobacterium breve UCC2003,map00621,0.12
Bifidobacterium breve UCC2003,map00622,0.12
Bifidobacterium breve UCC2003,map00625,0.98
Bifidobacterium breve UCC2003,map00626,0.11
Bifidobacterium breve UCC2003,map00627,0.55
Bifidobacterium breve UCC2003,map00630,2.09
Bifidobacterium breve UCC2003,map00640,2.42
Bifidobacterium breve UCC2003,map00650,2.09
Bifidobacterium breve UCC2003,map00660,1.99
Bifidobacterium breve UCC2003,map00670,0.63
Bifidobacterium breve UCC2003,map00730,1.57
Bifidobacterium breve UCC2003,map00740,0.72
Bifidobacterium breve UCC2003,map00750,1.53
Bifidobacterium breve UCC2003,map00760,2.84
Bifidobacterium breve UCC2003,map00770,1.3
Bifidobacterium breve UCC2003,map00780,0.28
Bifidobacterium breve UCC2003,map00785,0.38
Bifidobacterium breve UCC2003,map00790,1.69
Bifidobacterium breve UCC2003,map00830,0.11
Bifidobacterium breve UCC2003,map00860,0.2
Bifidobacterium breve UCC2003,map00900,0.79
Bifidobacterium breve UCC2003,map00903,0.48
Bifidobacterium breve UCC2003,map00908,0.01
Bifidobacterium breve UCC2003,map00940,0.38
Bifidobacterium breve UCC2003,map00950,0.06
Bifidobacterium breve UCC2003,map00960,0.18
Bifidobacterium breve UCC2003,map00966,0.03
Bifidobacterium breve UCC2003,map00980,0.11
Bifidobacterium breve UCC2003,map00981,0.48
Bifidobacterium breve UCC2003,map00982,0.11
Bifidobacterium breve UCC2003,map00983,0.77
Bifidobacterium breve UCC2003,map01051,0.01
Bifidobacterium breve UCC2003,map01055,0.13
Bifidobacterium catenulatum,map00010,2.7
Bifidobacterium catenulatum,map00020,2.58
Bifidobacterium catenulatum,map00030,4.45
Bifidobacterium catenulatum,map00040,2.76
Bifidobacterium catenulatum,map00051,1.79
Bifidobacterium catenulatum,map00052,3.16
Bifidobacterium catenulatum,map00053,0.31
Bifidobacterium catenulatum,map00061,0.68
Bifidobacterium catenulatum,map00071,0.45
Bifidobacterium catenulatum,map00120,0.6
Bifidobacterium catenulatum,map00121,0.6
Bifidobacterium catenulatum,map00130,0.45
Bifidobacterium catenulatum,map00220,2.01
Bifidobacterium catenulatum,map00230,3.63
Bifidobacterium catenulatum,map00240,2.3
Bifidobacterium catenulatum,map00250,1.86
Bifidobacterium catenulatum,map00254,0.11
Bifidobacterium catenulatum,map00260,3.77
Bifidobacterium catenulatum,map00261,0.13
Bifidobacterium catenulatum,map00270,4.3
Bifidobacterium catenulatum,map00280,0.96
Bifidobacterium catenulatum,map00290,1.96
Bifidobacterium catenulatum,map00300,1.38
Bifidobacterium catenulatum,map00310,0.33
Bifidobacterium catenulatum,map00330,0.3
Bifidobacterium catenulatum,map00332,0.22
Bifidobacterium catenulatum,map00340,1.09
Bifidobacterium catenulatum,map00350,0.28
Bifidobacterium catenulatum,map00360,0.3
Bifidobacterium catenulatum,map00361,0.39
Bifidobacterium catenulatum,map00362,0.63
Bifidobacterium catenulatum,map00380,0.33
Bifidobacterium catenulatum,map00400,1.82
Bifidobacterium catenulatum,map00401,0.35
Bifidobacterium catenulatum,map00405,0.26
Bifidobacterium catenulatum,map00430,0.05
Bifidobacterium catenulatum,map00450,1.28
Bifidobacterium catenulatum,map00460,1.06
Bifidobacterium catenulatum,map00480,2.54
Bifidobacterium catenulatum,map00500,6.55
Bifidobacterium catenulatum,map00511,2.08
Bifidobacterium catenulatum,map00513,0.42
Bifidobacterium catenulatum,map00520,4.0
Bifidobacterium catenulatum,map00521,1.48
Bifidobacterium catenulatum,map00523,0.13
Bifidobacterium catenulatum,map00525,0.13
Bifidobacterium catenulatum,map00531,0.72
Bifidobacterium catenulatum,map00541,0.64
Bifidobacterium catenulatum,map00550,0.6
Bifidobacterium catenulatum,map00561,3.25
Bifidobacterium catenulatum,map00562,1.35
Bifidobacterium catenulatum,map00564,1.07
Bifidobacterium catenulatum,map00572,1.62
Bifidobacterium catenulatum,map00592,0.11
Bifidobacterium catenulatum,map00600,1.27
Bifidobacterium catenulatum,map00603,0.74
Bifidobacterium catenulatum,map00604,0.72
Bifidobacterium catenulatum,map00620,2.38
Bifidobacterium catenulatum,map00621,0.12
Bifidobacterium catenulatum,map00622,0.12
Bifidobacterium catenulatum,map00625,0.5
Bifidobacterium catenulatum,map00626,0.11
Bifidobacterium catenulatum,map00630,2.35
Bifidobacterium catenulatum,map00640,2.42
Bifidobacterium catenulatum,map00650,1.26
Bifidobacterium catenulatum,map00660,1.16
Bifidobacterium catenulatum,map00670,0.98
Bifidobacterium catenulatum,map00730,3.32
Bifidobacterium catenulatum,map00740,1.58
Bifidobacterium catenulatum,map00750,1.53
Bifidobacterium catenulatum,map00760,3.11
Bifidobacterium catenulatum,map00770,1.87
Bifidobacterium catenulatum,map00780,0.28
Bifidobacterium catenulatum,map00785,0.38
Bifidobacterium catenulatum,map00790,2.48
Bifidobacterium catenulatum,map00830,0.11
Bifidobacterium catenulatum,map00860,0.2
Bifidobacterium catenulatum,map00900,0.79
Bifidobacterium catenulatum,map00908,0.01
Bifidobacterium catenulatum,map00940,0.38
Bifidobacterium catenulatum,map00950,0.06
Bifidobacterium catenulatum,map00960,0.18
Bifidobacterium catenulatum,map00966,0.03
Bifidobacterium catenulatum,map00980,0.11
Bifidobacterium catenulatum,map00982,0.11
Bifidobacterium catenulatum,map00983,0.43
Bifidobacterium catenulatum,map01051,0.01
Bifidobacterium catenulatum,map01055,0.13
Bifidobacterium choerinum,map00010,2.12
Bifidobacterium choerinum,map00020,2.58
Bifidobacterium choerinum,map00030,3.4
Bifidobacterium choerinum,map00040,1.62
Bifidobacterium choerinum,map00051,1.58
Bifidobacterium choerinum,map00052,3.38
Bifidobacterium choerinum,map00053,0.58
Bifidobacterium choerinum,map00061,0.45
Bifidobacterium choerinum,map00071,0.45
Bifidobacterium choerinum,map00120,0.6
Bifidobacterium choerinum,map00121,0.6
Bifidobacterium choerinum,map00130,0.45
Bifidobacterium choerinum,map00220,2.01
Bifidobacterium choerinum,map00230,4.07
Bifidobacterium choerinum,map00240,2.03
Bifidobacterium choerinum,map00250,1.56
Bifidobacterium choerinum,map00254,0.11
Bifidobacterium choerinum,map00260,3.18
Bifidobacterium choerinum,map00261,0.07
Bifidobacterium choerinum,map00270,4.46
Bifidobacterium choerinum,map00280,0.96
Bifidobacterium choerinum,map00290,1.96
Bifidobacterium choerinum,map00300,1.02
Bifidobacterium choerinum,map00310,1.26
Bifidobacterium choerinum,map00330,2.33
Bifidobacterium choerinum,map00332,0.22
Bifidobacterium choerinum,map00340,2.0
Bifidobacterium choerinum,map00350,0.28
Bifidobacterium choerinum,map00360,0.3
Bifidobacterium choerinum,map00361,0.39
Bifidobacterium choerinum,map00362,0.63
Bifidobacterium choerinum,map00380,0.33
Bifidobacterium choerinum,map00400,1.82
Bifidobacterium choerinum,map00401,0.35
Bifidobacterium choerinum,map00405,0.26
Bifidobacterium choerinum,map00430,0.05
Bifidobacterium choerinum,map00450,1.28
Bifidobacterium choerinum,map00460,0.38
Bifidobacterium choerinum,map00480,3.09
Bifidobacterium choerinum,map00500,6.55
Bifidobacterium choerinum,map00510,0.8
Bifidobacterium choerinum,map00511,2.9
Bifidobacterium choerinum,map00513,0.42
Bifidobacterium choerinum,map00514,0.82
Bifidobacterium choerinum,map00515,0.82
Bifidobacterium choerinum,map00520,4.6
Bifidobacterium choerinum,map00521,1.98
Bifidobacterium choerinum,map00523,0.94
Bifidobacterium choerinum,map00524,0.22
Bifidobacterium choerinum,map00525,0.34
Bifidobacterium choerinum,map00531,0.72
Bifidobacterium choerinum,map00541,2.78
Bifidobacterium choerinum,map00550,0.31
Bifidobacterium choerinum,map00561,1.83
Bifidobacterium choerinum,map00562,0.82
Bifidobacterium choerinum,map00564,0.62
Bifidobacterium choerinum,map00571,1.69
Bifidobacterium choerinum,map00572,1.62
Bifidobacterium choerinum,map00592,0.11
Bifidobacterium choerinum,map00600,1.27
Bifidobacterium choerinum,map00603,0.74
Bifidobacterium choerinum,map00604,0.72
Bifidobacterium choerinum,map00620,2.06
Bifidobacterium choerinum,map00621,0.12
Bifidobacterium choerinum,map00622,0.12
Bifidobacterium choerinum,map00625,0.5
Bifidobacterium choerinum,map00626,0.11
Bifidobacterium choerinum,map00630,2.71
Bifidobacterium choerinum,map00640,2.42
Bifidobacterium choerinum,map00650,1.26
Bifidobacterium choerinum,map00660,1.16
Bifidobacterium choerinum,map00670,0.72
Bifidobacterium choerinum,map00730,1.13
Bifidobacterium choerinum,map00740,0.72
Bifidobacterium choerinum,map00750,1.53
Bifidobacterium choerinum,map00760,1.79
Bifidobacterium choerinum,map00770,1.18
Bifidobacterium choerinum,map00780,0.06
Bifidobacterium choerinum,map00785,0.38
Bifidobacterium choerinum,map00790,0.62
Bifidobacterium choerinum,map00830,0.11
Bifidobacterium choerinum,map00860,0.2
Bifidobacterium choerinum,map00900,0.79
Bifidobacterium choerinum,map00908,0.01
Bifidobacterium choerinum,map00940,0.38
Bifidobacterium choerinum,map00950,0.06
Bifidobacterium choerinum,map00960,0.18
Bifidobacterium choerinum,map00966,0.03
Bifidobacterium choerinum,map00980,0.11
Bifidobacterium choerinum,map00982,0.11
Bifidobacterium choerinum,map00983,0.43
Bifidobacterium choerinum,map01051,0.01
Bifidobacterium choerinum,map01055,0.13
Bifidobacterium coryneforme,map00010,1.9
Bifidobacterium coryneforme,map00020,2.58
Bifidobacterium coryneforme,map00030,5.28
Bifidobacterium coryneforme,map00040,5.88
Bifidobacterium coryneforme,map00051,1.58
Bifidobacterium coryneforme,map00052,2.83
Bifidobacterium coryneforme,map00053,2.07
Bifidobacterium coryneforme,map00061,0.34
Bifidobacterium coryneforme,map00062,0.6
Bifidobacterium coryneforme,map00071,0.45
Bifidobacterium coryneforme,map00130,1.18
Bifidobacterium coryneforme,map00140,0.98
Bifidobacterium coryneforme,map00220,1.45
Bifidobacterium coryneforme,map00230,3.82
Bifidobacterium coryneforme,map00240,1.68
Bifidobacterium coryneforme,map00250,3.75
Bifidobacterium coryneforme,map00260,2.04
Bifidobacterium coryneforme,map00261,0.07
Bifidobacterium coryneforme,map00270,2.54
Bifidobacterium coryneforme,map00280,0.35
Bifidobacterium coryneforme,map00290,1.4
Bifidobacterium coryneforme,map00300,1.31
Bifidobacterium coryneforme,map00310,1.28
Bifidobacterium coryneforme,map00330,0.3
Bifidobacterium coryneforme,map00332,0.22
Bifidobacterium coryneforme,map00340,1.51
Bifidobacterium coryneforme,map00350,1.23
Bifidobacterium coryneforme,map00360,0.3
Bifidobacterium coryneforme,map00361,0.39
Bifidobacterium coryneforme,map00362,0.63
Bifidobacterium coryneforme,map00363,0.6
Bifidobacterium coryneforme,map00380,0.33
Bifidobacterium coryneforme,map00400,1.82
Bifidobacterium coryneforme,map00401,0.35
Bifidobacterium coryneforme,map00405,0.26
Bifidobacterium coryneforme,map00430,0.05
Bifidobacterium coryneforme,map00450,0.85
Bifidobacterium coryneforme,map00460,0.64
Bifidobacterium coryneforme,map00480,2.54
Bifidobacterium coryneforme,map00500,4.71
Bifidobacterium coryneforme,map00510,0.8
Bifidobacterium coryneforme,map00511,0.94
Bifidobacterium coryneforme,map00514,0.82
Bifidobacterium coryneforme,map00515,0.82
Bifidobacterium coryneforme,map00520,3.24
Bifidobacterium coryneforme,map00521,2.29
Bifidobacterium coryneforme,map00523,0.94
Bifidobacterium coryneforme,map00525,0.34
Bifidobacterium coryneforme,map00531,0.3
Bifidobacterium coryneforme,map00541,2.2
Bifidobacterium coryneforme,map00550,0.6
Bifidobacterium coryneforme,map00561,2.5
Bifidobacterium coryneforme,map00562,1.35
Bifidobacterium coryneforme,map00564,0.62
Bifidobacterium coryneforme,map00571,1.69
Bifidobacterium coryneforme,map00572,0.81
Bifidobacterium coryneforme,map00592,0.11
Bifidobacterium coryneforme,map00600,1.27
Bifidobacterium coryneforme,map00603,0.33
Bifidobacterium coryneforme,map00604,0.3
Bifidobacterium coryneforme,map00620,2.26
Bifidobacterium coryneforme,map00621,0.12
Bifidobacterium coryneforme,map00622,0.12
Bifidobacterium coryneforme,map00625,0.5
Bifidobacterium coryneforme,map00626,0.11
Bifidobacterium coryneforme,map00630,1.49
Bifidobacterium coryneforme,map00640,1.82
Bifidobacterium coryneforme,map00650,4.88
Bifidobacterium coryneforme,map00660,1.16
Bifidobacterium coryneforme,map00670,0.98
Bifidobacterium coryneforme,map00730,0.08
Bifidobacterium coryneforme,map00740,0.72
Bifidobacterium coryneforme,map00750,0.26
Bifidobacterium coryneforme,map00760,2.94
Bifidobacterium coryneforme,map00770,0.96
Bifidobacterium coryneforme,map00785,0.38
Bifidobacterium coryneforme,map00790,1.04
Bifidobacterium coryneforme,map00830,0.11
Bifidobacterium coryneforme,map00860,0.2
Bifidobacterium coryneforme,map00900,0.79
Bifidobacterium coryneforme,map00908,0.01
Bifidobacterium coryneforme,map00940,0.38
Bifidobacterium coryneforme,map00950,0.06
Bifidobacterium coryneforme,map00960,0.18
Bifidobacterium coryneforme,map00966,0.03
Bifidobacterium coryneforme,map00980,0.11
Bifidobacterium coryneforme,map00982,0.11
Bifidobacterium coryneforme,map00983,0.43
Bifidobacterium coryneforme,map01040,0.6
Bifidobacterium coryneforme,map01051,0.01
Bifidobacterium coryneforme,map01055,0.13
Bifidobacterium dentium Bd1,map00010,1.81
Bifidobacterium dentium Bd1,map00020,3.58
Bifidobacterium dentium Bd1,map00030,6.73
Bifidobacterium dentium Bd1,map00040,4.16
Bifidobacterium dentium Bd1,map00051,3.31
Bifidobacterium dentium Bd1,map00052,3.16
Bifidobacterium dentium Bd1,map00053,1.83
Bifidobacterium dentium Bd1,map00061,0.45
Bifidobacterium dentium Bd1,map00071,0.45
Bifidobacterium dentium Bd1,map00120,0.6
Bifidobacterium dentium Bd1,map00121,0.6
Bifidobacterium dentium Bd1,map00130,3.04
Bifidobacterium dentium Bd1,map00220,2.01
Bifidobacterium dentium Bd1,map00230,5.07
Bifidobacterium dentium Bd1,map00240,3.03
Bifidobacterium dentium Bd1,map00250,6.83
Bifidobacterium dentium Bd1,map00254,0.11
Bifidobacterium dentium Bd1,map00260,3.77
Bifidobacterium dentium Bd1,map00261,0.13
Bifidobacterium dentium Bd1,map00270,7.21
Bifidobacterium dentium Bd1,map00280,1.77
Bifidobacterium dentium Bd1,map00290,1.96
Bifidobacterium dentium Bd1,map00300,1.09
Bifidobacterium dentium Bd1,map00310,2.09
Bifidobacterium dentium Bd1,map00330,1.23
Bifidobacterium dentium Bd1,map00332,0.22
Bifidobacterium dentium Bd1,map00340,1.09
Bifidobacterium dentium Bd1,map00350,1.23
Bifidobacterium dentium Bd1,map00360,1.63
Bifidobacterium dentium Bd1,map00361,0.39
Bifidobacterium dentium Bd1,map00362,1.04
Bifidobacterium dentium Bd1,map00380,1.26
Bifidobacterium dentium Bd1,map00400,1.82
Bifidobacterium dentium Bd1,map00401,0.35
Bifidobacterium dentium Bd1,map00405,0.26
Bifidobacterium dentium Bd1,map00410,1.65
Bifidobacterium dentium Bd1,map00430,0.9
Bifidobacterium dentium Bd1,map00450,2.06
Bifidobacterium dentium Bd1,map00460,1.06
Bifidobacterium dentium Bd1,map00480,3.13
Bifidobacterium dentium Bd1,map00500,8.16
Bifidobacterium dentium Bd1,map00510,0.8
Bifidobacterium dentium Bd1,map00511,2.48
Bifidobacterium dentium Bd1,map00514,0.82
Bifidobacterium dentium Bd1,map00515,0.82
Bifidobacterium dentium Bd1,map00520,5.87
Bifidobacterium dentium Bd1,map00521,1.69
Bifidobacterium dentium Bd1,map00523,0.34
Bifidobacterium dentium Bd1,map00525,0.34
Bifidobacterium dentium Bd1,map00531,1.24
Bifidobacterium dentium Bd1,map00541,2.18
Bifidobacterium dentium Bd1,map00550,1.28
Bifidobacterium dentium Bd1,map00561,2.79
Bifidobacterium dentium Bd1,map00562,1.35
Bifidobacterium dentium Bd1,map00564,0.62
Bifidobacterium dentium Bd1,map00571,1.69
Bifidobacterium dentium Bd1,map00572,1.62
Bifidobacterium dentium Bd1,map00592,0.11
Bifidobacterium dentium Bd1,map00600,1.27
Bifidobacterium dentium Bd1,map00603,0.33
Bifidobacterium dentium Bd1,map00604,0.3
Bifidobacterium dentium Bd1,map00620,4.21
Bifidobacterium dentium Bd1,map00621,0.12
Bifidobacterium dentium Bd1,map00622,0.12
Bifidobacterium dentium Bd1,map00625,0.5
Bifidobacterium dentium Bd1,map00626,0.11
Bifidobacterium dentium Bd1,map00627,0.93
Bifidobacterium dentium Bd1,map00630,4.23
Bifidobacterium dentium Bd1,map00640,3.12
Bifidobacterium dentium Bd1,map00643,0.93
Bifidobacterium dentium Bd1,map00650,6.03
Bifidobacterium dentium Bd1,map00660,1.16
Bifidobacterium dentium Bd1,map00670,0.98
Bifidobacterium dentium Bd1,map00730,3.05
Bifidobacterium dentium Bd1,map00740,0.04
Bifidobacterium dentium Bd1,map00750,1.53
Bifidobacterium dentium Bd1,map00760,4.0
Bifidobacterium dentium Bd1,map00770,1.87
Bifidobacterium dentium Bd1,map00780,0.06
Bifidobacterium dentium Bd1,map00785,0.38
Bifidobacterium dentium Bd1,map00790,3.21
Bifidobacterium dentium Bd1,map00830,0.11
Bifidobacterium dentium Bd1,map00860,1.13
Bifidobacterium dentium Bd1,map00900,0.79
Bifidobacterium dentium Bd1,map00908,0.01
Bifidobacterium dentium Bd1,map00940,0.38
Bifidobacterium dentium Bd1,map00944,0.94
Bifidobacterium dentium Bd1,map00950,0.06
Bifidobacterium dentium Bd1,map00960,0.18
Bifidobacterium dentium Bd1,map00966,0.03
Bifidobacterium dentium Bd1,map00980,0.11
Bifidobacterium dentium Bd1,map00982,0.11
Bifidobacterium dentium Bd1,map00983,1.13
Bifidobacterium dentium Bd1,map01051,0.01
Bifidobacterium dentium Bd1,map01055,0.13
Bifidobacterium dentium JCM 1195 = DSM 20436,map00010,1.9
Bifidobacterium dentium JCM 1195 = DSM 20436,map00020,2.58
Bifidobacterium dentium JCM 1195 = DSM 20436,map00030,6.73
Bifidobacterium dentium JCM 1195 = DSM 20436,map00040,4.16
Bifidobacterium dentium JCM 1195 = DSM 20436,map00051,3.31
Bifidobacterium dentium JCM 1195 = DSM 20436,map00052,3.16
Bifidobacterium dentium JCM 1195 = DSM 20436,map00053,1.83
Bifidobacterium dentium JCM 1195 = DSM 20436,map00061,0.45
Bifidobacterium dentium JCM 1195 = DSM 20436,map00071,0.45
Bifidobacterium dentium JCM 1195 = DSM 20436,map00120,0.6
Bifidobacterium dentium JCM 1195 = DSM 20436,map00121,0.6
Bifidobacterium dentium JCM 1195 = DSM 20436,map00130,3.04
Bifidobacterium dentium JCM 1195 = DSM 20436,map00220,2.01
Bifidobacterium dentium JCM 1195 = DSM 20436,map00230,5.07
Bifidobacterium dentium JCM 1195 = DSM 20436,map00240,3.03
Bifidobacterium dentium JCM 1195 = DSM 20436,map00250,6.83
Bifidobacterium dentium JCM 1195 = DSM 20436,map00254,0.11
Bifidobacterium dentium JCM 1195 = DSM 20436,map00260,3.77
Bifidobacterium dentium JCM 1195 = DSM 20436,map00261,0.13
Bifidobacterium dentium JCM 1195 = DSM 20436,map00270,6.3
Bifidobacterium dentium JCM 1195 = DSM 20436,map00280,1.77
Bifidobacterium dentium JCM 1195 = DSM 20436,map00290,1.96
Bifidobacterium dentium JCM 1195 = DSM 20436,map00300,1.09
Bifidobacterium dentium JCM 1195 = DSM 20436,map00310,2.09
Bifidobacterium dentium JCM 1195 = DSM 20436,map00330,1.23
Bifidobacterium dentium JCM 1195 = DSM 20436,map00332,0.22
Bifidobacterium dentium JCM 1195 = DSM 20436,map00340,1.09
Bifidobacterium dentium JCM 1195 = DSM 20436,map00350,1.23
Bifidobacterium dentium JCM 1195 = DSM 20436,map00360,1.23
Bifidobacterium dentium JCM 1195 = DSM 20436,map00361,0.39
Bifidobacterium dentium JCM 1195 = DSM 20436,map00362,0.63
Bifidobacterium dentium JCM 1195 = DSM 20436,map00380,1.26
Bifidobacterium dentium JCM 1195 = DSM 20436,map00400,1.82
Bifidobacterium dentium JCM 1195 = DSM 20436,map00401,0.35
Bifidobacterium dentium JCM 1195 = DSM 20436,map00405,0.26
Bifidobacterium dentium JCM 1195 = DSM 20436,map00410,1.65
Bifidobacterium dentium JCM 1195 = DSM 20436,map00430,0.9
Bifidobacterium dentium JCM 1195 = DSM 20436,map00450,2.06
Bifidobacterium dentium JCM 1195 = DSM 20436,map00460,1.06
Bifidobacterium dentium JCM 1195 = DSM 20436,map00480,3.13
Bifidobacterium dentium JCM 1195 = DSM 20436,map00500,8.16
Bifidobacterium dentium JCM 1195 = DSM 20436,map00510,0.8
Bifidobacterium dentium JCM 1195 = DSM 20436,map00511,2.48
Bifidobacterium dentium JCM 1195 = DSM 20436,map00514,0.82
Bifidobacterium dentium JCM 1195 = DSM 20436,map00515,0.82
Bifidobacterium dentium JCM 1195 = DSM 20436,map00520,6.67
Bifidobacterium dentium JCM 1195 = DSM 20436,map00521,2.29
Bifidobacterium dentium JCM 1195 = DSM 20436,map00523,0.94
Bifidobacterium dentium JCM 1195 = DSM 20436,map00525,0.34
Bifidobacterium dentium JCM 1195 = DSM 20436,map00531,1.24
Bifidobacterium dentium JCM 1195 = DSM 20436,map00541,2.78
Bifidobacterium dentium JCM 1195 = DSM 20436,map00550,1.28
Bifidobacterium dentium JCM 1195 = DSM 20436,map00561,3.24
Bifidobacterium dentium JCM 1195 = DSM 20436,map00562,1.35
Bifidobacterium dentium JCM 1195 = DSM 20436,map00564,1.07
Bifidobacterium dentium JCM 1195 = DSM 20436,map00571,1.69
Bifidobacterium dentium JCM 1195 = DSM 20436,map00572,1.62
